ODS,Organisation,ClosedDate,PartyKey,ASID,Supplier,Product,Version,EndpointCreated,CCGCode,CCG
N85005,EASTHAM GROUP PRACTICE,,N85005-814518,457517102010,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130830,12F,NHS WIRRAL CCG
N85005,EASTHAM GROUP PRACTICE,,N85005-812707,200000021816,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85006,CIVIC MEDICAL CENTRE,,N85006-820663,200000000940,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20150724,12F,NHS WIRRAL CCG
N85006,CIVIC MEDICAL CENTRE,,N85006-812708,200000021817,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85007,HESWALL & PENSBY GROUP PRACTICE,,N85007-812345,863393359014,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130128,12F,NHS WIRRAL CCG
N85007,HESWALL & PENSBY GROUP PRACTICE,,N85007-812709,200000021818,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85008,WEST WIRRAL GROUP PRACTICE,,N85008-806629,144530279013,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20111006,12F,NHS WIRRAL CCG
N85008,WEST WIRRAL GROUP PRACTICE,,N85008-812710,200000021819,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85009,COMMONFIELD RD SURGERY,,N85009-811613,043542121017,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20121217,12F,NHS WIRRAL CCG
N85009,COMMONFIELD RD SURGERY,,N85009-812711,200000021820,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85012,ST GEORGES MEDICAL CENTRE,,N85012-808775,792019405010,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120709,12F,NHS WIRRAL CCG
N85012,ST GEORGES MEDICAL CENTRE,,N85012-812712,200000021821,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85013,UPTON GROUP PRACTICE,,N85013-814004,886771142041,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130617,12F,NHS WIRRAL CCG
N85013,UPTON GROUP PRACTICE,,N85013-812713,200000021822,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85014,TOWNFIELD HEALTH CENTRE,,N85014-820311,200000000448,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20150507,12F,NHS WIRRAL CCG
N85014,TOWNFIELD HEALTH CENTRE,,N85014-812714,200000021823,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85015,DEVANEY MED CTR,,N85015-816740,194096625042,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20140408,12F,NHS WIRRAL CCG
N85015,DEVANEY MED CTR,,N85015-812715,200000021824,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85016,RIVERSIDE SURGERY,,N85016-814174,361383046048,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130708,12F,NHS WIRRAL CCG
N85016,RIVERSIDE SURGERY,,N85016-812716,200000021825,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85017,CAVENDISH MEDICAL CENTRE,,N85017-809286,264685091045,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120903,12F,NHS WIRRAL CCG
N85017,CAVENDISH MEDICAL CENTRE,,N85017-812717,200000021826,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85018,VILLA MED CTR,,N85018-808331,863605694042,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120611,12F,NHS WIRRAL CCG
N85018,VILLA MED CTR,,N85018-812722,200000021827,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85019,WHETSTONE LANE MED CTR,,N85019-809751,805407050048,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20121005,12F,NHS WIRRAL CCG
N85019,WHETSTONE LANE MED CTR,,N85019-812728,200000021828,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85020,ST CATHERINES SURGERY,,N85020-807260,999443336048,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120124,12F,NHS WIRRAL CCG
N85020,ST CATHERINES SURGERY,,N85020-812737,200000021829,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85021,HAMILTON MED CTR,,N85021-820711,200000001004,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20150805,12F,NHS WIRRAL CCG
N85021,HAMILTON MED CTR,,N85021-812742,200000021830,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85022,HOLMLANDS MED CTR,,N85022-815306,404202473041,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20131028,12F,NHS WIRRAL CCG
N85022,HOLMLANDS MED CTR,,N85022-812743,200000021831,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85023,MANOR HEALTH CTR,,N85023-813660,681915444019,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130520,12F,NHS WIRRAL CCG
N85023,MANOR HEALTH CTR,,N85023-812744,200000021832,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85024,SOMERVILLE MED CTR,,N85024-808683,129047672016,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120702,12F,NHS WIRRAL CCG
N85024,SOMERVILLE MED CTR,,N85024-812745,200000021833,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85025,ST HILARY GROUP PRACTICE,,N85025-820358,200000000525,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20150529,12F,NHS WIRRAL CCG
N85025,ST HILARY GROUP PRACTICE,,N85025-812746,200000021834,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85027,CENTRAL PARK MEDICAL CENTRE,,N85027-820806,200000001114,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20150828,12F,NHS WIRRAL CCG
N85027,CENTRAL PARK MEDICAL CENTRE,,N85027-812748,200000021835,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85028,MORETON CROSS GROUP PRACTICE,,N85028-809259,675147025042,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120830,12F,NHS WIRRAL CCG
N85028,MORETON CROSS GROUP PRACTICE,,N85028-812752,200000021836,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85031,GLADSTONE MED CTR,,N85031-813043,154026470018,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130408,12F,NHS WIRRAL CCG
N85031,GLADSTONE MED CTR,,N85031-812753,200000021837,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85032,GREASBY GROUP PRACTICE,,N85032-813111,456335604017,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130415,12F,NHS WIRRAL CCG
N85032,GREASBY GROUP PRACTICE,,N85032-812755,200000021838,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85037,HEATHERLANDS MED CTR,,N85037-806311,158241077011,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20110720,12F,NHS WIRRAL CCG
N85037,HEATHERLANDS MED CTR,,N85037-812770,200000021840,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85038,VITTORIA MED CTR G,,N85038-808673,475768702015,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120702,12F,NHS WIRRAL CCG
N85038,VITTORIA MED CTR G,,N85038-812771,200000021841,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85040,MORETON HEALTH CLINIC,,N85040-809275,851100780010,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120903,12F,NHS WIRRAL CCG
N85040,MORETON HEALTH CLINIC,,N85040-812774,200000021842,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85044,CLAUGHTON MEDICAL CENTRE,,N85044-813208,233667428012,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130422,12F,NHS WIRRAL CCG
N85044,CLAUGHTON MEDICAL CENTRE,,N85044-812776,200000021843,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85046,HOYLAKE RD MET CTR,,N85046-820467,200000000693,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20150625,12F,NHS WIRRAL CCG
N85046,HOYLAKE RD MET CTR,,N85046-812778,200000021844,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85047,ORCHARD SURGERY,,N85047-814227,905212060040,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130715,12F,NHS WIRRAL CCG
N85047,ORCHARD SURGERY,,N85047-812779,200000021845,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85048,MORETON MEDICAL CENTRE,,N85048-809338,309714558041,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120910,12F,NHS WIRRAL CCG
N85048,MORETON MEDICAL CENTRE,,N85048-812780,200000021846,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85051,SUNLIGHT GROUP PRACTICE,,N85051-820300,200000000421,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20150430,12F,NHS WIRRAL CCG
N85051,SUNLIGHT GROUP PRACTICE,,N85051-812781,200000021847,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85052,GROVE RD SURGERY,,N85052-820440,200000000625,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20150611,12F,NHS WIRRAL CCG
N85052,GROVE RD SURGERY,,N85052-812782,200000021848,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85054,KINGS LANE MEDICAL PRACTICE,,N85054-813797,339403897046,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130524,12F,NHS WIRRAL CCG
N85054,KINGS LANE MEDICAL PRACTICE,,N85054-812783,200000021849,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85057,TEEHEY LANE SURGERY,,N85057-814138,209184268016,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130701,12F,NHS WIRRAL CCG
N85057,TEEHEY LANE SURGERY,,N85057-812784,200000021850,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85059,HOYLAKE & MEOLS MEDICAL CTR,,N85059-806244,256966573048,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20110621,12F,NHS WIRRAL CCG
N85059,HOYLAKE & MEOLS MEDICAL CTR,,N85059-812785,200000021851,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85616,LISCARD GROUP PRACTICE,,N85616-813537,136273904047,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130513,12F,NHS WIRRAL CCG
N85616,LISCARD GROUP PRACTICE,,N85616-812786,200000021852,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85617,SPITAL SURGERY,,N85617-813360,531536120045,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130429,12F,NHS WIRRAL CCG
N85617,SPITAL SURGERY,,N85617-812787,200000021853,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85620,THE VILLAGE MEDICAL CENTRE,,N85620-813999,755131651043,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130617,12F,NHS WIRRAL CCG
N85620,THE VILLAGE MEDICAL CENTRE,,N85620-812788,200000021854,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85625,MIRIAM PRIMARY CARE GROUP,,N85625-822254,200000006200,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20170120,12F,NHS WIRRAL CCG
N85625,MIRIAM PRIMARY CARE GROUP,,N85625-812789,200000021855,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85629,EGREMONT MED CTR,,N85629-814173,588902296049,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130708,12F,NHS WIRRAL CCG
N85629,EGREMONT MED CTR,,N85629-812790,200000021856,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85633,CHURCH ROAD MEDICAL PRACTICE,,N85633-807586,460876831047,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120228,12F,NHS WIRRAL CCG
N85633,CHURCH ROAD MEDICAL PRACTICE,,N85633-812791,200000021857,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85634,VITTORIA MED CTR K,,N85634-808674,839747408012,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120702,12F,NHS WIRRAL CCG
N85634,VITTORIA MED CTR K,,N85634-812792,200000021858,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85640,LEASOWE MEDICAL PRACTICE,,N85640-810986,421524003017,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20121119,12F,NHS WIRRAL CCG
N85640,LEASOWE MEDICAL PRACTICE,,N85640-812793,200000021859,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85643,PRENTON MEDICAL CENTRE_MURUGESH V,,N85643-809562,801467744042,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120926,12F,NHS WIRRAL CCG
N85643,PRENTON MEDICAL CENTRE_MURUGESH V,,N85643-812794,200000021860,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
N85648,BLACKHEATH MED CTR,,N85648-820216,200000000272,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20150402,12F,NHS WIRRAL CCG
N85648,BLACKHEATH MED CTR,,N85648-812795,200000021861,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,12F,NHS WIRRAL CCG
P81002,LANCASTER MEDICAL PRACTICE,,P81002-816917,669024222046,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20140509,01K,NHS MORECAMBE BAY CCG
P81002,LANCASTER MEDICAL PRACTICE,,P81002-810864,200000020436,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191213,01K,NHS MORECAMBE BAY CCG
P81003,ST JAMES' MEDICAL CENTRE,,P81003-813099,857564296013,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130415,01A,NHS EAST LANCASHIRE CCG
P81003,ST JAMES' MEDICAL CENTRE,,P81003-829701,200000019613,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191210,01A,NHS EAST LANCASHIRE CCG
P81005,LITTLE HARWOOD HEALTH CENTRE,,P81005-813035,617232958042,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130408,00Q,NHS BLACKBURN WITH DARWEN CCG
P81005,LITTLE HARWOOD HEALTH CENTRE,,P81005-829369,200000019281,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191209,00Q,NHS BLACKBURN WITH DARWEN CCG
P81006,GARSTANG MEDICAL PRACTICE,,P81006-805630,821961668018,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 5 LM with GPES,20110106,02M,NHS FYLDE AND WYRE CCG
P81006,GARSTANG MEDICAL PRACTICE,,P81006-829805,200000019717,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191210,02M,NHS FYLDE AND WYRE CCG
P81008,YORKSHIRE STREET MEDICAL CENTRE,,P81008-808043,025985981049,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120514,01A,NHS EAST LANCASHIRE CCG
P81008,YORKSHIRE STREET MEDICAL CENTRE,,P81008-829702,200000019614,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191210,01A,NHS EAST LANCASHIRE CCG
P81010,WITHNELL HEALTH CENTRE,,P81010-812882,438217735010,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130312,00X,NHS CHORLEY AND SOUTH RIBBLE CCG
P81010,WITHNELL HEALTH CENTRE,,P81010-829521,200000019433,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191209,00X,NHS CHORLEY AND SOUTH RIBBLE CCG
P81013,QUEEN SQUARE MEDICAL PRACTICE,,P81013-808335,224261291047,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120611,01K,NHS MORECAMBE BAY CCG
P81013,QUEEN SQUARE MEDICAL PRACTICE,,P81013-810865,200000020437,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191213,01K,NHS MORECAMBE BAY CCG
P81014,ORMSKIRK MEDICAL PRACTICE,,P81014-815669,430068002012,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20131206,02G,NHS WEST LANCASHIRE CCG
P81014,ORMSKIRK MEDICAL PRACTICE,,P81014-812612,200000021751,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191230,02G,NHS WEST LANCASHIRE CCG
P81015,LYTHAM ROAD SURGERY,,P81015-805697,506430031019,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20110207,01E,NHS GREATER PRESTON CCG
P81015,LYTHAM ROAD SURGERY,,P81015-810068,200000019944,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191211,01E,NHS GREATER PRESTON CCG
P81016,WATERLOO MEDICAL CENTRE,,P81016-814751,048019854040,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130923,00R,NHS BLACKPOOL CCG
P81016,WATERLOO MEDICAL CENTRE,,P81016-829392,200000019304,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191209,00R,NHS BLACKPOOL CCG
P81017,WHALLEY MEDICAL CENTRE,,P81017-814219,683454980049,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130715,01A,NHS EAST LANCASHIRE CCG
P81017,WHALLEY MEDICAL CENTRE,,P81017-829703,200000019615,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191210,01A,NHS EAST LANCASHIRE CCG
P81018,ST FILLAN'S MEDICAL CTRE,,P81018-0024790,492963149033,IN PRACTICE SYSTEMS LTD,Vision 3,DLM 321 QMT 2934 CONFIG 6,20080115,01E,NHS GREATER PRESTON CCG
P81018,ST FILLAN'S MEDICAL CTRE,,P81018-817390,038254161045,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20140725,01E,NHS GREATER PRESTON CCG
P81018,ST FILLAN'S MEDICAL CTRE,,P81018-810069,200000019945,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191211,01E,NHS GREATER PRESTON CCG
P81020,BURNLEY GROUP PRACTICE,,P81020-807922,734719219010,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120509,01A,NHS EAST LANCASHIRE CCG
P81020,BURNLEY GROUP PRACTICE,,P81020-829704,200000019616,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191210,01A,NHS EAST LANCASHIRE CCG
P81022,WITTON MEDICAL CENTRE,,P81022-804477,229272859047,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20100506,00Q,NHS BLACKBURN WITH DARWEN CCG
P81022,WITTON MEDICAL CENTRE,,P81022-829370,200000019282,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191209,00Q,NHS BLACKBURN WITH DARWEN CCG
P81025,THE RICHMOND HILL PRACTICE,,P81025-806931,148440451018,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20111212,01A,NHS EAST LANCASHIRE CCG
P81025,THE RICHMOND HILL PRACTICE,,P81025-829705,200000019617,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191210,01A,NHS EAST LANCASHIRE CCG
P81027,IRWELL MEDICAL PRACTICE,,P81027-809346,017832670040,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120910,01A,NHS EAST LANCASHIRE CCG
P81027,IRWELL MEDICAL PRACTICE,,P81027-829706,200000019618,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191210,01A,NHS EAST LANCASHIRE CCG
P81029,ASH TREES SURGERY,,P81029-813424,699527999014,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130503,01K,NHS MORECAMBE BAY CCG
P81029,ASH TREES SURGERY,,P81029-810866,200000020438,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191213,01K,NHS MORECAMBE BAY CCG
P81031,POPLAR HOUSE SURGERY,,P81031-809549,040849333048,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120926,02M,NHS FYLDE AND WYRE CCG
P81031,POPLAR HOUSE SURGERY,,P81031-829806,200000019718,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191210,02M,NHS FYLDE AND WYRE CCG
P81032,REEDYFORD HLTH CARE GROUP,,P81032-806631,123334758018,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20111006,01A,NHS EAST LANCASHIRE CCG
P81032,REEDYFORD HLTH CARE GROUP,,P81032-829707,200000019619,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191210,01A,NHS EAST LANCASHIRE CCG
P81033,COPPULL MEDICAL PRACTICE,,P81033-809421,837187995043,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120918,00X,NHS CHORLEY AND SOUTH RIBBLE CCG
P81033,COPPULL MEDICAL PRACTICE,,P81033-829522,200000019434,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191209,00X,NHS CHORLEY AND SOUTH RIBBLE CCG
P81035,COLNE ROAD SURGERY,,P81035-809174,416729497048,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120813,01A,NHS EAST LANCASHIRE CCG
P81035,COLNE ROAD SURGERY,,P81035-829708,200000019620,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191210,01A,NHS EAST LANCASHIRE CCG
P81036,PEEL HOUSE MEDICAL PRACTICE,,P81036-808627,797962668043,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120626,01A,NHS EAST LANCASHIRE CCG
P81036,PEEL HOUSE MEDICAL PRACTICE,,P81036-829709,200000019621,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191210,01A,NHS EAST LANCASHIRE CCG
