ODS,Organisation,ClosedDate,PartyKey,ASID,Supplier,Product,Version,EndpointCreated,CCGCode,CCG
N81063,"YORK ROAD GROUP PRACTICE","",N81063-812400,200000021598,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81064,"NEWTOWN SURGERY","",N81064-827354,200000017238,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,01F,"NHS CHESHIRE AND MERSEYSIDE ICB - 01F"
N81065,"LATCHFORD MEDICAL CENTRE","",N81065-827125,200000016981,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81066,"GROVE HOUSE PRACTICE","",N81066-827355,200000017239,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,01F,"NHS CHESHIRE AND MERSEYSIDE ICB - 01F"
N81067,"OAKWOOD MEDICAL CENTRE","",N81067-812382,200000021580,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81068,"GROSVENOR MEDICAL CENTRE","",N81068-811717,200000021048,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191218,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81069,"CHELFORD SURGERY","",N81069-829795,200000019707,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81070,"HANDFORTH HEALTH CENTRE","",N81070-829796,200000019708,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81071,"GREENMOSS MEDICAL CENTRE","",N81071-811718,200000021049,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191218,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81072,MURDISHAW,"",N81072-827356,200000017242,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,01F,"NHS CHESHIRE AND MERSEYSIDE ICB - 01F"
N81073,"PRIORSLEGH MEDICAL CENTRE","",N81073-807134,063194141048,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20120109,01C,"NHS EASTERN CHESHIRE CCG"
N81074,"LAUNCESTON CLOSE SURGERY","",N81074-812383,200000021581,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81075,"STOCKTON HEATH MEDCENTRE","",N81075-827233,200000017089,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81077,"THE HEALTH CENTRE (HOLMES CHAPEL)","",N81077-829797,200000019709,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81079,"THE ELMS MEDICAL CENTRE","",N81079-812401,200000021599,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81080,"NORTHGATE MEDICAL CENTRE","",N81080-812402,200000021600,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81081,"GARDEN LANE MEDICAL CTR","",N81081-812403,200000021601,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81082,"CITY WALLS MEDICAL CENTRE","",N81082-812404,200000021602,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81083,"PARKVIEW MEDICAL CENTRE","",N81083-827126,200000016982,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81084,"ROPE GREEN MEDICAL CENTRE","",N81084-811719,200000021050,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191218,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81085,"PARK LANE SURGERY","",N81085-829798,200000019710,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81086,"WILMSLOW HEALTH CENTRE","",N81086-829799,200000019711,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81087,"DANEBRIDGE MEDICAL CENTRE","",N81087-812384,200000021582,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81088,"PARK GREEN SURGERY","",N81088-829800,200000019712,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81089,"GREENBANK SURGERY","",N81089-827127,200000016983,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81090,"TUDOR SURGERY","",N81090-811720,200000021051,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191218,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81091,"WHITBY GROUP PRACTICE SURGERY (BLACK)","",N81091-813768,200000022564,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20200414,27D,"NHS CHESHIRE CCG"
N81092,"HOPE FARM MEDICAL CENTRE","",N81092-812405,200000021603,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81093,"WHITBY HEALTH PARTNERSHIP","",N81093-812406,200000021604,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81094,"THE GREAT SUTTON MEDCTR (RED)","",N81094-807199,199775218019,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20120117,02F,"NHS WEST CHESHIRE CCG"
N81095,"THE GREAT SUTTON MEDCTR (BLUE)","",N81095-807198,306136177012,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20120117,02F,"NHS WEST CHESHIRE CCG"
N81096,"BROOKVALE PRACTICE","",N81096-827357,200000017243,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,01F,"NHS CHESHIRE AND MERSEYSIDE ICB - 01F"
N81097,"DALLAM LANE MEDICAL CENTRE","",N81097-827234,200000017090,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81100,"UPTON VILLAGE SURGERY","",N81100-812407,200000021605,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81101,"THE HANDBRIDGE MEDCTR","",N81101-812408,200000021606,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81102,"FOUNTAINS MEDICAL PRACTICE","",N81102-812409,200000021607,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81107,"MANCHESTER ROAD SURGERY","",N81107-827235,200000017091,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81108,"THE LAKESIDE SURGERY","",N81108-827128,200000016984,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81109,"PADGATE MEDICAL CENTRE","",N81109-827129,200000016985,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81111,"MEREPARK MEDICAL CENTRE","",N81111-811721,200000021052,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191218,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81112,"THE SCHOOLHOUSE SURGERY","",N81112-814344,632581299047,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)","EMIS Web","Config 6 LM with GPES",20130729,01C,"NHS EASTERN CHESHIRE CCG"
N81113,"MIDDLEWICH ROAD SURGERY","",N81113-812385,200000021583,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81114,"BIRCHWOOD MEDICAL CENTRE","",N81114-827130,200000016986,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81115,"LACHE HEALTH CENTRE","",N81115-812410,200000021608,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81117,"OLD HALL SURGERY","",N81117-812411,200000021609,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81118,"MEADOWSIDE MEDICAL CENTRE","",N81118-829801,200000019713,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81119,"HOUGH GREEN HEALTH PARK","",N81119-827358,200000017244,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,01F,"NHS CHESHIRE AND MERSEYSIDE ICB - 01F"
N81120,"KELSALL MEDICAL CENTRE","",N81120-812412,200000021610,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81121,"NORTHGATE VILLAGE SURGERY","",N81121-812413,200000021611,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81122,"WESTBROOK MEDICAL CENTRE","",N81122-827131,200000016987,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81123,"WILLOW WOOD SURGERY","",N81123-812386,200000021584,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81125,"NESTON MEDICAL CENTRE","",N81125-812414,200000021612,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81127,"THE WEAVER VALE SURGERY","",N81127-812387,200000021585,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81607,"WESTMINSTER SURGERY","",N81607-812415,200000021613,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81614,"THE SURGERY","",N81614-811722,200000021053,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191218,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81619,"OAKS PLACE SURGERY","",N81619-827359,200000017245,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,01F,"NHS CHESHIRE AND MERSEYSIDE ICB - 01F"
N81623,"STRETTON MEDICAL CENTRE","",N81623-827236,200000017092,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81624,"THE VILLAGE SURGERIES GROUP","",N81624-812416,200000021614,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81626,"WESTERN AVE MEDICAL CTRE","",N81626-812417,200000021615,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81628,"THE ERIC MOORE PARTNERSHIP","",N81628-827132,200000016988,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81632,"BROKEN CROSS SURGERY","",N81632-829802,200000019714,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191210,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81637,"COCKHEDGE MEDICAL CENTRE","",N81637-827237,200000017093,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81642,"WATERS EDGE MEDICAL CENTRE","",N81642-811723,200000021054,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191218,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N81645,"4 SEASONS MEDICAL CENTRE","",N81645-827133,200000016989,"THE PHOENIX PARTNERSHIP",TPP,"GP Connect",20191022,02E,"NHS CHESHIRE AND MERSEYSIDE ICB - 02E"
N81651,"UPTON ROCKS PRIMARY CARE","",N81651-827360,200000017246,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191107,01F,"NHS CHESHIRE AND MERSEYSIDE ICB - 01F"
N81655,"ST WERBURGH'S MEDICAL PRACTICE HOMELESS","",N81655-812418,200000021616,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191220,27D,"NHS CHESHIRE AND MERSEYSIDE ICB - 27D"
N82001,"THE MARGARET THOMPSON MED CENTRE","",N82001-810401,200000020101,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82002,"YEW TREE CENTRE","",N82002-810402,200000020102,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82003,"DOVECOT HEALTH CENTRE","",N82003-810404,200000020103,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82004,"GARSTON FAMILY HEALTH CENTRE","",N82004-810410,200000020104,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82009,"GRASSENDALE MEDICAL CENTRE","",N82009-810411,200000020105,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82011,"PRIORY MEDICAL CENTRE","",N82011-810412,200000020106,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82014,"LANCE LANE MEDICAL CENTRE","",N82014-810413,200000020107,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82018,"ELLERGREEN MEDICAL CENTRE","",N82018-810414,200000020108,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82019,"LANGBANK MEDICAL CENTRE","",N82019-810419,200000020109,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82022,"EDGE HILL HEALTH CENTRE","",N82022-810420,200000020110,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82024,"WEST DERBY MEDICAL CENTRE","",N82024-810421,200000020111,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82026,"PENNY LANE SURGERY","",N82026-810422,200000020112,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82033,"DINGLE PARK PRACTICE","",N82033-810423,200000020113,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82034,"THE VILLAGE SURGERY","",N82034-810424,200000020114,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82035,"MATHER AVENUE SURGERY","",N82035-810425,200000020115,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82036,"NETHERLEY HEALTH CENTRE","",N82036-810426,200000020116,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82037,"WESTMORELAND GP CENTRE","",N82037-810427,200000020117,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82039,"STORRSDALE MEDICAL CENTRE","",N82039-810428,200000020118,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82041,"OAK VALE MEDICAL CENTRE","",N82041-810429,200000020119,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82046,"SEFTON PARK MEDICAL CENTRE","",N82046-810431,200000020120,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82048,"WALTON MEDICAL CENTRE","",N82048-810432,200000020121,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82049,"WESTMINSTER MEDICAL CENTRE","",N82049-810433,200000020122,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82050,"GATEACRE MEDICAL CENTRE","",N82050-810434,200000020123,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82052,"TOWNSEND MEDICAL CENTRE","",N82052-810435,200000020124,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82053,"AINTREE PARK GROUP PRACTICE","",N82053-810436,200000020125,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82054,"ABERCROMBY FAMILY PRACTICE","",N82054-810437,200000020126,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82058,"ROCK COURT SURGERY","",N82058-810438,200000020127,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82059,"GREENBANK DRIVE SURGERY","",N82059-810439,200000020128,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82062,"FULWOOD GREEN MEDICAL CTR","",N82062-810440,200000020129,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82065,"EARLE ROAD MEDICAL CENTRE","",N82065-810441,200000020130,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82066,"WOOLTON HOUSE MEDICAL CTR","",N82066-810442,200000020131,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82067,"DR A GUPTA BENIM MEDICAL CENTRE","",N82067-810443,200000020132,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82070,"THE ELMS MEDICAL CENTRE","",N82070-810444,200000020133,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82073,"THE ASH SURGERY","",N82073-810445,200000020134,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82074,"OLD SWAN HEALTH CENTRE","",N82074-810446,200000020135,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82076,"BROWNLOW HEALTH @ PRINCES PARK","",N82076-810447,200000020136,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82077,"BOUSFIELD SURGERY - DR SHAH","",N82077-810448,200000020137,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82078,"BOUSFIELD - ROBERTS","",N82078-810449,200000020138,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82079,"GREENBANK ROAD SURGERY","",N82079-810450,200000020139,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82081,"ISLINGTON HOUSE MEDICAL CENTRE","",N82081-810451,200000020140,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82082,"ST JAMES' HEALTH CENTRE","",N82082-810452,200000020141,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82083,"JUBILEE MEDICAL CENTRE","",N82083-810453,200000020142,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82084,"GATEACRE BROW SURGERY","",N82084-810454,200000020143,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82086,"ABINGDON FAMILY HEALTH CARE CENTRE","",N82086-810455,200000020144,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82087,"GILLMOSS MEDICAL CENTRE","",N82087-810456,200000020145,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82089,"PICTON GREEN","",N82089-810457,200000020146,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82090,"GREEN LANE MEDICAL CENTRE","",N82090-810458,200000020147,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82091,"GP PRACTICE RIVERSIDE (DR JUDE)","",N82091-810459,200000020148,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82092,"THE VALLEY MEDICAL CENTRE","",N82092-810460,200000020149,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82093,"DERBY LANE MEDICAL CENTRE","",N82093-810461,200000020150,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
N82094,"BELLE VALE HEALTH CENTRE","",N82094-810462,200000020151,"EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS)",EMIS,"GP Connect",20191212,99A,"NHS CHESHIRE AND MERSEYSIDE ICB - 99A"
